#NAME	EI_01	EI_02	EI_03	EI_04	EI_05	EI_06	EI_07	EI_08	EI_09	EI_10	EI_11	EI_12	EI_13	EI_14	EI_15	EI_16	EI_17	EI_18	EI_19	EI_20	EI_21	EI_22	EI_23	EI_24
#CLASS:Condition	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected
#CLASS:Treatment	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin
#CLASS:Sex	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male
ENSMUSG00000000915	6.373618	7.921085	8.468375	3.75529	6.311309	4.336512	2.437126	3.993961	4.103905	4.944365	5.614109	3.477153	5.362208	4.53531	3.905192	3.441106	5.183571	4.830881	4.591276	4.393456	4.246203	2.646545	3.39737	3.30567
ENSMUSG00000000916	8.994624	6.707469	7.45277	5.510816	5.709887	5.890282	3.127403	3.920708	4.144467	2.556445	4.915845	3.87938	3.727758	4.489799	4.452103	3.792414	5.128319	3.040128	4.905804	4.848038	3.943578	2.711753	3.759733	4.260918
ENSMUSG00000000934	17.309525	10.208976	15.402288	10.415106	9.072621	15.066257	5.135039	12.454405	9.468289	6.415756	8.018916	9.416152	10.230956	11.117571	7.9292	9.227678	10.005215	10.06793	11.649785	14.157879	13.100519	7.292217	10.646783	8.618004
ENSMUSG00000000957	21.985966	14.756255	30.299932	15.075364	24.944761	12.896199	7.442376	9.246946	10.145104	5.086714	7.78101	7.910656	14.005519	8.194562	8.3286	4.161514	10.610763	7.851066	16.119394	16.87727	11.666745	4.854517	9.027225	8.093068
ENSMUSG00000000958	5.202862904	1.237958802	7.384845317	4.864515211	3.315979795	4.620354056	2.173766123	4.149918569	1.688229949	1.333723248	2.8879851	2.323765467	1.633512935	1.96265741	1.194370253	1.661758344	3.356921056	0	1.038786938	1.83407299	2.372750575	0.931121642	0.773841835	1.168120077
ENSMUSG00000000959	23.774645	20.392784	27.615688	31.621382	25.216476	21.734777	11.520602	16.742449	16.104132	14.622546	20.893299	19.646711	18.721632	17.161598	15.340404	14.745122	20.757113	15.375959	18.095297	20.565369	21.824118	15.583988	18.568857	17.461155
ENSMUSG00000001016	9.482786	5.0189	10.273655	5.740314	7.255092	7.195537	8.158814	6.253957	5.6262	2.746547	4.092973	7.468557	3.847275	4.691531	5.641095	5.432989	3.621435	4.183091	5.944221	4.240123	5.108198	3.125442	5.107359	5.179682
ENSMUSG00000001017	13.462086	10.54698037	9.770987333	7.645422152	7.582214667	11.62086536	8.538036667	8.98243	7.132494	8.562857333	7.273391333	12.03676867	7.535534	7.503862667	7.601069654	8.414637333	8.410478667	15.32697933	20.63734933	7.036675333	7.233055419	7.874414667	7.794926	7.168544
ENSMUSG00000001018	3.386107	4.523864	1.394075	3.363199	3.795082	3.23532	0.764288	0	2.684324	1.733531	2.486485	2.519589	1.167531	2.635977	0.474359	3.358468	2.909139	3.069765	2.40662	1.339574	0.623709	2.49135	6.442153	3.362738
ENSMUSG00000001025	1.349882	0.927599	9.519961	1.528326	2.254033	3.198035	7.513944	3.277747	2.132696	1.355977	1.780629	0.337004	3.335534	1.454832	3.063822	1.437815	0.432539	0.757838	1.622811	3.630873	2.657189	2.85237	0.731329	2.425617
ENSMUSG00000001052	3.89846	4.756505	6.520414	3.241805	4.457015	2.593526	1.407411	1.235229	2.806094	2.231181	3.160939	1.381459	2.59782	2.662392	1.636617	1.729839	2.391548	2.968892	3.114532	2.343491	3.258273	2.094847	3.067077	2.517915
ENSMUSG00000001054	10.08979	10.249741	12.364542	6.755957	7.589117	7.50008	4.748293	6.739592	5.748991	6.815737	5.519772	6.255469	8.21618	5.455938	4.261732	3.837168	5.952835	5.265543	9.832374	7.087369	7.331239	7.044208	6.279624	4.803346
ENSMUSG00000001056	89.46218463	72.97135492	114.2030967	42.98872304	68.0305879	53.89365732	66.35600436	51.42647734	21.41515434	24.40741385	34.82878136	37.63418639	30.83240633	23.53490842	23.71159423	29.51942682	32.18199977	26.61969904	28.96060127	24.45087528	20.02758762	21.9419413	27.54541873	23.83735436
ENSMUSG00000001065	2.290168	0.630883	1.528654	6.250815	1.750903	1.438537	1.018871	1.495278	2.945702	2.723034	2.446971	2.138905	2.75299	0.812926	1.715325	2.118323	2.142204	0.697524	1.5804	1.666934	2.166934	1.668709	2.65474	0.754761
ENSMUSG00000001098	6.265970728	6.459402499	10.35759296	3.929772671	7.048234924	6.126085262	2.305370176	3.681586012	4.480947722	3.511761807	3.901728794	3.803174067	4.408866344	3.893702712	3.083515122	2.691811758	3.960511952	3.236800641	4.122706916	6.033429195	5.282131868	3.715826746	3.717512885	2.777259509
ENSMUSG00000001100	70.80061562	60.33277607	65.62066067	58.55486635	61.11386607	62.42671919	62.79481779	54.17328073	39.35268821	39.83919455	49.67935372	54.50957011	44.32244679	39.12388526	49.51131026	48.12553822	45.85092492	42.57918156	43.30896379	43.72096504	41.8656209	37.67624354	40.87734243	37.50700449
ENSMUSG00000001105	33.00555923	38.26889387	29.03818008	24.54665971	22.99970761	38.99155544	82.83290704	48.65884916	18.3452601	44.5413075	30.97775106	38.79582344	27.76955832	29.29820859	36.53401598	40.30741251	25.2020368	23.09610514	24.33173324	26.03253295	24.03313023	28.06527325	26.75336628	24.77116592
ENSMUSG00000001119	2.446187	1.676965	6.980606	1.37954	3.736261	2.857291	0.943065	1.701548	2.767672	1.150515	2.891598	1.78178	2.429343	2.700733	1.320967	0.722678	0.831426	1.253816	1.892701	3.956232	2.926035	1.444032	1.645727	1.65438
ENSMUSG00000001123	296.9369862	143.4271408	161.7560507	213.5716033	198.0787888	305.5155767	247.8145083	202.5830234	256.2660799	183.1426245	190.0831621	225.5669002	180.9169852	208.897619	196.7592377	255.2442372	296.4602379	193.6223123	269.6274502	292.7753893	290.5238235	230.3858251	259.6052203	233.363919
ENSMUSG00000001127	23.68353894	26.30179161	25.70689217	25.14421407	25.07181208	21.6236168	13.30702832	17.3104101	19.12293121	15.84505675	20.28803197	16.23669401	22.4021386	18.52683866	20.389177	22.55148086	22.50954789	19.14701717	24.5190925	19.47450613	18.30069135	14.74831596	18.19424902	19.01450094
ENSMUSG00000001128	25.118904	18.986387	34.292328	14.110587	21.572861	20.661953	24.301811	45.544029	14.707654	22.082996	10.430086	13.221026	13.279161	18.550838	19.634027	6.783809	10.517279	10.165421	11.010837	19.788877	15.750654	4.911239	6.672401	6.183768
ENSMUSG00000001134	12.73530602	18.93261813	10.84201128	11.28842785	10.9022187	12.76390125	19.52790582	11.00135622	6.589031912	10.48990179	10.26275666	9.770567561	7.06273762	6.666286104	9.369860309	10.96698271	7.316803408	6.219463966	7.992698358	6.899329457	4.99331848	5.781148802	6.386877735	6.143383692
ENSMUSG00000001138	2.63079	2.141682	3.436833	2.106772	1.725348	2.288009	0	0	2.305654	1.825748	3.272738	0	1.964629	0.236517	1.200351	2.13464	2.640067	3.220336	2.221472	2.611227	3.813315	2.66498	2.90021	2.392505
ENSMUSG00000001143	4.095052	4.934686	2.739160917	3.067232999	2.583402535	5.873921158	2.401986	2.033627	3.909691	3.133257	3.827844	3.509115	2.999218687	3.725276368	3.51728756	1.629081	3.089069	3.79175832	4.985634	4.031721	2.776636105	3.593277	2.552109	3.586642
ENSMUSG00000001155	59.21794821	64.20779438	57.15645828	104.0494188	124.758981	57.99413796	74.05566025	105.1500501	93.41902407	153.2166121	99.02533383	133.0242717	123.8921687	140.5835156	134.0936943	146.7371907	169.2326136	137.1978944	88.18163794	111.4890411	110.9633075	145.8252836	148.7816405	124.8240203
ENSMUSG00000001158	22.58442866	18.30302717	18.14731573	15.05013212	17.68022153	17.81006416	31.64513705	24.01803293	11.16043116	12.61862666	9.55081648	13.74634766	11.67207078	7.665678894	13.40427144	12.64310664	8.42649719	8.127356686	12.28334465	11.24122967	11.06870277	10.20205391	6.703275702	9.068587542
ENSMUSG00000001175	27.5715299	26.73429901	24.89550921	18.85320324	24.23174212	24.96013983	39.4936112	30.35908124	25.99576293	29.15395374	26.90578045	28.15074179	23.54316617	22.86353654	24.33921817	35.39745645	29.07873798	27.33167375	22.30734092	24.78092768	27.61793713	25.56252057	27.13285867	25.08788716
ENSMUSG00000001211	42.57963396	48.22979527	31.81812786	43.93442951	42.59991621	38.21722037	15.26448331	21.2271154	29.93477159	26.31952022	32.80409377	26.87334311	26.7328418	25.65585056	22.37964715	24.86383942	28.39386174	32.14063279	31.48376077	29.73650036	26.87849009	30.35007776	36.03233067	31.9155963
ENSMUSG00000001227	0.01742	0.236592	5.190648	0.046128	3.245287	0.13802	0	0	0.060939	0.076337	0.046478	0	0	0	0	0.065618	0.01858	1.870792	0.057443	0.04319	0.18673	0.032728	0	0.006298
ENSMUSG00000001229	19.503855	19.045334	19.942682	12.926184	14.399776	17.960247	4.437988	5.331065	11.029044	10.926063	13.327052	8.351933	9.365219	10.613318	8.184803	9.042074	17.24725	16.698145	14.284859	13.447475	16.224409	12.057272	13.503289	12.65719
ENSMUSG00000001240	13.33796328	12.09301491	5.269313348	2.782869242	7.321875133	4.428894971	5.8876988	3.703548777	2.148216365	1.449643962	3.767123333	2.729074525	2.710948041	1.85196642	8.669457003	1.79199112	1.714591668	5.577776033	2.010861721	5.6234549	3.27684607	1.489620614	1.911336352	3.797579926
ENSMUSG00000001247	144.1993099	86.92358185	104.0399485	102.0678856	107.0114317	98.97296513	90.52560543	121.6238313	99.91566676	67.97437172	76.14106614	88.80022736	94.8143451	88.17094112	91.49138201	54.73313257	78.39608458	62.85462747	83.01617065	98.72034031	80.40338184	59.64611557	59.33078259	57.23592017
ENSMUSG00000001248	0.812629	5.469225	1.60823	0	0.984288	0	0.398986	0	0.732315	1.715332	0.581349	0.609088	1.574291	0.852594	0.948572	1.651885	0.738277	0.863344	2.146211	0.915217	1.202909	0	0	2.238641
ENSMUSG00000001249	132.168265	132.4529434	69.07407454	146.2279954	105.0472288	112.0755487	90.00389127	155.2161318	121.3042304	105.169723	133.8766199	114.0214239	177.325713	154.9572914	161.4788111	112.6642875	129.7241717	116.8559007	163.0015674	113.3783139	141.4587969	115.246981	126.1761123	149.1852222
ENSMUSG00000001270	8.503244	2.242369	10.000931	3.655237	5.776113	4.260097	3.680683	8.177031	2.509304	2.143336	1.733621	3.336419	3.227555	3.45121	3.788597	1.606239	2.368727	2.468011	2.385849	3.498675	4.058874	1.924449	0.932351	1.055127
ENSMUSG00000001280	3.341731	4.97387	8.880148	3.690341	3.621635	3.641142	0.862806	1.5757	3.886261	2.498911	3.737985	2.10604	2.679536	4.300867	2.412602	3.570322	3.007979	3.888489	3.319093	3.504911	4.86177	4.265646	4.009714	4.079581
ENSMUSG00000001285	18.05543738	8.415652364	12.45073485	9.78106764	11.25567143	11.62697265	9.910588613	13.35845845	6.697463141	5.304509428	8.243654645	8.230840958	9.117715039	6.435849404	10.74987503	7.117061045	7.892548499	7.527855477	8.003700888	8.996039957	6.871796968	6.615487781	6.899774464	6.339606767
ENSMUSG00000001288	5.348711	3.58828	6.48778	0.241688	5.267935	3.582834	0.189634	1.641364	2.778426	0.071587	2.51256	2.8668	2.383014	2.461762	2.721634	0.113103	1.8372	0.151067	2.299798	2.048565	2.36786	0.103587	0.104716	1.505812
ENSMUSG00000001289	61.78896904	85.47899667	54.75092701	49.74636374	44.83969642	47.25032359	129.4547252	84.83060003	22.96781408	54.6179241	26.45985023	37.26421303	37.69319235	28.89219349	52.02232605	34.16720044	25.13722906	21.65571408	33.60760454	36.54037216	31.37728878	21.14190968	25.97923327	24.86789876
ENSMUSG00000001305	20.612442	12.112882	21.847969	12.147568	12.139679	17.473183	11.699116	11.900722	7.651972	4.704899	12.008461	8.292502	7.73783	7.982316	8.186678	8.247013	11.300097	8.223341	6.108975	6.997779	6.07766	6.828612	5.64211	6.055557
ENSMUSG00000001313	12.70727245	7.326112632	8.879955581	11.61542795	11.20091383	15.36857022	13.54312639	17.04892834	9.990398888	7.100872366	5.28166719	6.221116815	7.925450864	5.260093286	8.257087706	9.150151903	8.724318664	6.429303677	9.067464217	7.979950344	9.954986818	6.350184035	10.01928965	9.680668111
ENSMUSG00000001323	16.00679936	18.23555486	10.11042164	12.12681995	10.60016209	15.52285028	7.799430355	7.307228891	11.56370057	14.42119972	18.10264152	11.00518972	13.41860581	13.9911243	9.344051959	14.02822343	17.26050493	16.42181613	14.38823872	9.034593004	13.50202779	19.2312291	22.89886531	27.24082015
ENSMUSG00000001348	69.9286055	34.29356567	61.53976076	35.52250476	39.40405546	51.2913689	76.22746998	56.47841142	41.1033627	55.84690499	48.09245207	52.38034069	78.66217896	71.89877432	77.9429916	55.05413572	78.18766262	52.28886714	47.15457772	65.33269625	52.80274228	40.27800889	73.00043867	69.27036714
ENSMUSG00000001366	14.28549802	14.06525431	7.436566677	13.42047056	12.35389959	16.95840675	23.69875321	20.90642083	17.63562583	22.64106402	14.9317648	17.11924168	21.13258557	18.02987893	22.66581375	25.26629894	21.3036307	19.80096893	20.93223367	19.77502824	18.240981	17.97870379	17.35167696	12.1593611
ENSMUSG00000001380	35.882374	21.846043	35.193661	27.203743	27.793772	27.265644	15.683992	19.383194	14.61476	13.150933	19.16329	18.474054	16.53516	15.690573	13.986806	14.993546	20.331226	18.211302	13.68722	16.382803	14.017582	13.20597	14.988416	13.170815
ENSMUSG00000001383	26.139521	18.858246	23.411512	18.436638	19.521503	25.33226	15.054079	20.67037	12.324222	14.315291	19.281059	20.839504	16.204496	14.886441	13.710875	15.219451	17.596243	15.180079	16.031679	18.60673	14.727613	14.205297	17.346342	15.412721
ENSMUSG00000001403	1.12666	0.709426	3.347792	0	4.09612	1.623053	4.546443	7.197561	3.449243	1.470002	0.20256	1.963147	0.576948	0.394695	1.511983	0	0.095572	0.749476	0.384316	1.878051	1.188346	0.228757	0.535292	0
ENSMUSG00000001415	14.759186	12.339875	16.695547	10.415633	9.185748	11.862127	4.129339	2.350738	5.427297	6.68905	10.504404	4.349541	8.193876	7.398947	5.553804	5.384345	10.55591	9.797983	5.060003	4.746949	5.174791	5.860078	5.002917	5.737436
ENSMUSG00000001416	86.91899189	57.95343856	85.84296622	38.47036727	60.07566683	64.23211719	43.39177906	41.77354902	23.99229846	22.50846236	34.35255315	37.91423992	29.43641314	30.12907412	28.51951283	35.72554407	35.10497633	34.96020774	31.08118161	28.98959239	27.01557066	29.06196719	25.38229129	27.84730005
ENSMUSG00000001418	11.8940198	9.668377027	14.95438974	6.936966425	8.756238181	8.676962607	5.895124088	8.932714873	7.370390489	7.697884977	8.287505141	8.901466766	8.880793563	8.956371321	8.08790456	6.438896331	10.91911985	8.633356563	9.189418602	8.695993594	7.742244972	6.820723381	8.837496415	7.465952707
ENSMUSG00000001419	5.412046933	13.64188026	18.04908224	4.209091302	8.531992419	4.852186462	0.695256259	0.263794832	3.21812106	3.756998338	4.039035011	1.828970135	3.515982582	3.940326325	1.760325427	2.108533631	6.05685666	6.095936022	3.330869371	2.736936912	5.26759841	4.415735415	4.178003827	3.514025901
ENSMUSG00000001424	59.63499302	49.61884689	113.9385453	56.68394027	66.76393102	41.94855344	11.72487254	26.03537853	32.70212615	30.7318023	36.87130165	33.08946667	32.45311394	34.54551282	29.76577366	34.00941048	38.17191217	48.93861932	34.32925157	37.8329122	40.14299106	41.31516612	45.33418539	35.47370663
ENSMUSG00000001435	64.85112568	63.16524455	41.11919804	129.1700297	114.4389734	84.86624623	36.94365245	60.75904509	143.7609974	94.50443436	113.8298212	108.3079349	115.3100271	126.0160205	100.2853838	94.77901623	133.3666177	115.366769	158.8900506	153.2933825	200.4586331	149.6956243	151.6579851	149.1801116
ENSMUSG00000001436	9.391366066	7.519167519	10.42827253	11.51367209	9.272084073	3.857190949	2.612059516	3.738512054	3.51402488	2.617830087	5.163254958	3.784619109	3.977790013	2.536342384	2.857943759	3.637942152	3.286451761	3.216806839	2.441683452	2.00600122	1.975005173	2.568370396	3.33288742	2.651474534
ENSMUSG00000001440	20.187826	18.439829	45.344334	18.476704	25.500652	19.469332	5.4973	8.957388	14.976754	10.969856	16.917709	13.479063	12.763616	16.604111	11.156627	12.903755	18.445684	18.762299	14.169871	12.683105	18.87027	18.987349	19.327345	19.438501
ENSMUSG00000001445	39.086735	35.58997	40.301598	29.256445	27.800238	39.018192	35.502102	32.871319	21.720734	22.099844	28.628441	31.202473	28.383823	23.367334	24.40353	27.728615	34.349533	28.662058	26.642363	26.111071	25.162365	24.526947	28.417704	26.354143
ENSMUSG00000001467	98.246452	47.067532	10.614082	12.406986	14.385708	142.232941	69.874603	23.46616	82.99427	31.534191	32.386761	36.49221	37.55867	34.655697	51.663055	39.254208	27.547304	29.057856	103.2631	71.572044	38.548199	32.209599	50.363338	56.901737
ENSMUSG00000001472	20.92043428	29.22630259	26.73014659	19.37540947	20.39087121	22.44702368	12.5023569	16.18680051	12.74512518	22.02603177	19.16398421	15.2577861	14.02086469	19.32176188	16.34403787	15.65957424	18.92741284	21.00651901	18.30053703	14.21330707	16.80499909	15.92531848	19.3692105	16.91233226
ENSMUSG00000001473	14.464044	11.192364	26.903021	10.217655	19.661346	9.185072	4.724785	9.226129	6.349588	5.33902	7.015399	5.556573	7.171848	4.559188	4.813236	3.409159	3.560568	5.558713	5.644784	6.37492	5.520548	4.837328	5.257166	4.457614
ENSMUSG00000001482	18.69834485	17.18827384	11.37108649	13.99632121	14.91585074	17.01320636	6.442868902	10.32959266	8.330097946	10.22945277	12.62044978	11.40999083	6.71328643	9.88376786	4.750120125	10.97791663	16.76408291	10.56114672	9.820941588	12.2748158	10.88509415	11.2437362	11.26946593	12.60156266
ENSMUSG00000001506	2.43024	0.337695	9.474211	0.600396	2.339847	2.690873	0.691191	1.694201	4.982582	1.133888	6.581383	2.695894	2.374238	1.472317	1.13071	0.674034	0.74575	1.437088	3.444004	2.552031	5.246358	2.56115	3.010384	2.955187
ENSMUSG00000001507	1.960168	2.499209	10.397585	1.444561	3.410095	1.378197	0.667992	1.022122	1.670611	1.106539	1.124599	1.003913	1.405938	1.123709	0.95044	1.347196	1.300344	1.538828	1.332788	1.567182	1.618259	1.826024	1.64283	1.973154
ENSMUSG00000001518	5.47787	2.397943	8.503667	5.458316	5.077461	4.724424	2.264658	3.441672	1.709586	2.699548	2.877568	2.993692	3.903915	3.676995	2.87608	2.685172	5.875699	3.255755	1.453252	2.814764	4.039744	2.833818	4.25313	2.818687
ENSMUSG00000001524	11.63225216	6.942191474	10.03771153	8.254125344	5.706164907	9.582339249	5.838147534	7.385281381	5.090057062	5.266247166	5.674251075	5.940041414	4.502664017	5.166054988	3.239518468	4.997328813	7.226759499	5.123438325	5.413446409	6.551928831	4.885228824	3.402134701	4.157009094	4.346192792
ENSMUSG00000001525	65.685623	44.083115	103.407516	41.086578	47.017509	43.279243	20.170776	33.829784	22.486547	14.468461	23.91711	24.842497	16.897697	17.590464	22.62554	12.354477	13.365714	18.108089	22.499502	25.910276	24.869204	19.408735	16.19043	18.178579
ENSMUSG00000001542	13.063816	18.709751	15.795283	13.578229	18.269138	14.533507	12.046995	8.167548	11.839915	13.356078	12.845386	9.478189	11.183353	12.262805	13.502162	15.530594	13.870658	14.806196	8.447424	9.963405	10.230005	13.181596	14.772687	13.519447
ENSMUSG00000001552	21.246094	12.477979	25.824417	20.383484	17.489948	14.21091	4.68801	10.925876	14.941366	8.337102	9.624408	10.242077	18.698454	16.797476	12.600225	9.731939	14.677744	15.333967	15.687019	14.873741	17.528021	14.770635	13.768342	14.07443
ENSMUSG00000001576	21.613319	16.662359	31.615948	19.54125	20.542044	28.206003	12.798651	11.278186	21.584053	18.644808	24.486612	21.524347	16.285259	19.124748	13.873528	23.73081	31.079287	30.508894	21.86775	18.420008	25.855433	29.297644	29.82996	29.253981
ENSMUSG00000001604	24.130224	12.321583	5.219634	22.266045	26.495604	33.87759	40.317375	46.276672	35.535324	24.542616	30.215469	45.937759	38.08556	33.9156	50.019539	39.098953	42.093372	32.533085	56.964783	33.627949	56.099022	37.460857	50.222649	67.317482
ENSMUSG00000001627	7.660383061	6.839476437	46.76108606	13.27044807	23.7115174	4.47859697	10.03625683	7.226794104	2.561801622	4.476579844	3.96112925	2.722047745	2.625767476	3.56709695	5.806027869	4.712243028	2.247764199	3.203970198	2.72364781	4.047810234	3.260834834	2.584583478	2.499907567	2.30027349
ENSMUSG00000001630	4.147595	2.681385	8.228973	2.987323	1.974816	5.792736	2.184312	3.786307	4.24271	2.970992	3.50931	2.551676	3.043461	3.885144	3.311788	3.430672	2.851076	3.088855	3.441533	2.86904	3.52496	2.891992	2.590833	3.092838
ENSMUSG00000001642	7.074829	3.124356	20.597158	5.225499	19.802065	4.940423	8.004899	10.161271	16.442289	6.820814	17.273548	9.216765	4.568571	6.956544	7.623409	15.403394	15.111029	4.009307	4.977799	6.681578	4.989472	3.77126	3.468457	4.182323
ENSMUSG00000001663	155.0756931	85.61734665	42.84362355	151.4769878	93.75913811	234.5426805	298.1933706	253.642546	206.7458428	75.34823845	73.08972115	103.0454681	250.0056071	206.6986747	246.2250532	206.1842598	124.2937268	95.42512204	272.327921	216.8506254	216.0296215	158.0636851	179.9817947	193.5524014
ENSMUSG00000001665	14.8327281	7.838256843	1.370418756	13.99562668	4.2773192	15.36771272	22.51161199	28.57071611	26.16406942	4.477234042	5.132532626	7.869245009	55.46369046	55.3636343	40.84054377	38.28979437	16.18735346	8.816056342	64.79849539	36.01864154	47.49493847	19.37629807	47.13370908	43.81520998
ENSMUSG00000001666	334.4469693	409.9947251	92.07166844	341.2778019	289.3912467	366.7052843	706.3633028	658.765741	282.8830424	305.2356644	239.7558133	342.1254815	455.1949674	382.8722937	581.08795	557.0540112	314.7367196	241.0700058	362.3246819	320.3464433	310.770022	312.4214356	369.1006384	309.3688935
ENSMUSG00000001670	182.0352165	180.197974	146.2052849	713.3014866	661.561393	214.1426047	225.5834229	168.7622777	368.108777	180.1421095	304.6366192	276.1964142	658.7725066	471.8006921	653.9680872	623.7847747	472.8054035	395.0626475	313.4434646	376.8285582	648.9791302	678.0795321	677.0101305	548.1884351
ENSMUSG00000001674	11.014187	7.899026	16.137455	8.028117	9.625767	7.923878	5.074275	6.159784	4.495149	3.410483	7.168002	4.912617	4.99591	6.553201	4.897326	4.782971	8.522771	6.183233	7.009756	4.881796	5.962254	4.338768	4.472503	4.54026
ENSMUSG00000001687	32.89304928	38.52083853	38.69210584	28.67294502	30.87134246	29.42345177	36.0299805	28.31217833	20.02223207	23.80771188	20.92132122	18.47831175	24.05422697	21.23916615	26.93429384	22.81953737	22.73597604	21.9452823	22.17264861	19.44677868	21.89757353	18.94228672	16.19411819	19.87184248
ENSMUSG00000001700	9.485739	12.269133	9.328011	8.453819	7.214366	11.174024	10.088314	11.426381	8.936698	10.284875	8.396081	11.113109	13.6046	11.570787	13.903394	13.734249	14.824105	11.461086	13.787354	13.028241	13.79201	14.887109	12.891592	14.179197
ENSMUSG00000001707	6.34517	6.624704	8.325052	4.127029	6.142437	4.809714	9.072283	5.268074	2.467114	4.6352	3.942424	4.022717	3.011864	2.299444	4.653454	4.784003	3.008109	3.235059	3.200958	2.567915	3.008083	2.765407	2.345925	2.6563
ENSMUSG00000001729	34.371933	26.649725	43.462547	26.888262	32.20768	26.608721	16.496801	24.133858	21.195883	20.819256	23.512165	17.722858	26.965944	28.932493	20.624723	12.476215	20.982294	22.14003	17.953342	19.179766	14.496479	14.916974	15.466593	11.485125
ENSMUSG00000001750	11.38078345	5.968065673	11.13742088	3.787513061	5.845113857	10.71579615	3.836696264	7.992405311	7.935912358	8.741901326	6.093405233	5.446683402	8.070630341	9.708671264	7.621849458	4.322412407	8.630230646	6.72130686	9.343871999	6.937363328	6.298119857	4.706750909	5.431383564	4.499370396
ENSMUSG00000001751	13.927565	13.484834	18.284819	12.48652	18.523619	10.218974	10.483581	11.796721	18.744518	12.850152	16.278906	16.785763	15.350643	16.614332	16.903557	14.306647	16.694954	13.057167	15.745853	15.088315	17.108507	13.779999	13.721757	13.84135
ENSMUSG00000001755	104.4931752	84.75822511	55.17966856	112.933388	82.82678886	104.0617918	57.49913376	65.2156522	57.9544901	44.40801676	65.87567254	53.83284855	61.11497504	60.52874465	58.65216972	59.4123936	68.09416202	60.37651235	67.76287479	52.33588492	56.19961709	52.71167417	73.22429312	56.57823176
ENSMUSG00000001761	2.953207	4.41228	11.579835	2.797867	5.894472	2.408611	2.382281	1.431296	3.475093	2.282891	3.453301	2.158791	1.566518	1.788032	1.252626	2.490906	3.70774	3.027261	2.370362	3.059129	3.378448	0.947115	2.636474	1.327856
ENSMUSG00000001763	3.491518327	1.799530876	5.038280739	3.82137578	2.087620817	6.092082384	4.810984	4.810224	3.046480882	8.893833382	9.401174821	8.927953375	4.177501102	6.39414248	5.794561499	4.384139259	8.464627813	11.3180635	4.154587971	6.681662281	3.596225297	5.405422237	4.765557223	4.511081281
ENSMUSG00000001767	5.471287	4.572487	7.034091	3.43088	4.495613	4.489996	2.54601	3.438601	3.860163	3.250291	3.839777	3.814479	4.005242	3.711794	2.89347	3.532058	4.900404	4.552588	3.009798	2.813215	2.729563	3.987262	2.535798	2.740698
ENSMUSG00000001768	1.865163964	1.939613979	3.293629407	2.409800678	3.070773138	2.668729169	1.123295994	2.386124181	3.179340338	2.685710204	2.398685353	1.963431231	2.171012132	2.744193043	1.821130653	1.724773827	2.559188201	2.442574646	2.430314671	2.728780186	3.096228925	1.956207522	2.425823818	1.472818973
ENSMUSG00000001774	10.493475	8.688498	5.975391	4.126544	6.467022	8.590752	5.196106	4.346157	4.283836	3.034293	4.507439	4.735172	5.630568	5.837143	4.54482	3.861401	4.521697	5.314418	4.003865	3.435561	3.039005	5.916874	3.482027	3.758432
ENSMUSG00000001783	50.481117	31.735235	63.377384	39.861954	40.178738	38.817947	19.842743	31.368021	29.254253	18.377386	28.766876	30.43	31.081097	29.543879	28.291227	24.15103	29.902077	25.345627	33.930431	31.113806	30.681534	26.352842	26.713287	27.788712
ENSMUSG00000001785	8.066038	7.319073	17.351177	6.922248	7.3441	5.203303	4.664177	4.1838	3.988773	2.923001	3.563452	4.036509	5.042536	3.972897	3.504426	4.077163	4.631931	3.430965	4.127269	4.343257	4.01437	4.181824	3.344692	3.088354
ENSMUSG00000001786	7.613071439	3.700514635	12.4980077	0.032700675	4.821272363	5.67853475	5.572049353	7.143234138	0.725439097	4.343165086	5.402876711	1.032439	5.786593698	1.84807495	6.446760815	5.51112459	4.663051754	4.447185433	6.049969791	4.41759982	5.619519126	5.471304524	0.071452587	0.104441765
ENSMUSG00000001794	63.83557696	65.83256492	110.385749	53.89868874	68.6252967	51.41172594	25.959547	50.37196247	38.87726014	35.0794908	43.43887101	49.85602007	43.20955417	40.58352763	52.42651209	38.19684167	68.22223473	54.00760678	49.61814176	57.77104055	47.12522674	55.85078927	55.94189671	61.32781964
ENSMUSG00000001802	8.256063	6.13859186	7.091795995	5.421380081	5.54724621	5.500208	2.664435	4.32937	6.589199089	7.565487	8.161616	5.469862499	8.478265	7.876005	6.470659	3.916557735	7.465734	7.888769	8.750778	5.925148	7.042636201	6.800843	6.766383	6.402425682
